건물지상층수,건물소유구분명,건물지하층수,사업장명,업태구분명,폐업일자,조건부허가시작일자,조건부허가신고사유,조건부허가종료일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,여성종사자수,한실수,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,사용시작지상층,사용시작지하층,사용끝지상층,사용끝지하층,양실수
0,,0,스카이스타 레지던스 호텔,숙박업(생활),,,,,160976.687954274,443003.601739771,2026-04-03 03:03:03,U,01,영업,0,0,2026-04-02 13:37:02,2023-09-11,"6,075.48",400-320,인천광역시 중구 중산동 1873-5 영종스카이스타 3~22층 일부호,N,0,3490000-214-2023-00008,3490000,"인천광역시 중구 자연대로 41, 영종스카이스타 3~22층 일부호 (중산동)",22402,01,영업/정상,숙박업(생활),032-751-4958,0,0,0,0,160
4,자가,1,서포비치,여관업,,,,,121636.83648112,413866.350575808,2026-04-03 03:03:03,U,01,영업,,18,2026-04-02 14:41:13,2003-10-01,457.20,409-892,인천광역시 옹진군 덕적면 서포리 229-6,N,,3580000-201-2003-00006,3580000,인천광역시 옹진군 덕적면 덕적남로624번길 20-25,23131,01,영업/정상,여관업,032-831-2841,2,,4,,0
15,임대,2,(주)호텔더베네치아,숙박업(생활),,,,,264602.570816305,486034.827228068,2026-04-03 03:03:03,U,01,영업,0,30,2026-04-02 16:26:56,2021-12-06,"7,300.89",,강원특별자치도 춘천시 효자동 651,N,0,4181000-214-2021-00005,4181000,강원특별자치도 춘천시 효자로 136 (효자동),24334,01,영업/정상,숙박업(생활),,0,0,0,0,154
5,임대,0,아이엠티(IMT)모텔,여관업,,,,,229213.115444876,391163.103224937,2026-04-03 03:03:03,U,01,영업,,0,2026-04-02 15:19:33,2006-09-29,"1,514.31",456-872,경기도 안성시 보개면 상삼리 678-1,N,,4080000-201-2006-00004,4080000,경기도 안성시 보개면 서동대로 5788-18,17508,01,영업/정상,여관업,031-672-0460,1,0,5,0,38
3,,0,은하눌풀빌라,숙박업(생활),,,,,246035.931745308,488387.375126426,2026-04-03 03:03:03,U,01,영업,1,0,2026-04-02 11:44:04,2018-09-07,477.22,477-841,경기도 가평군 북면 제령리 535-2,N,1,4160000-214-2018-00033,4160000,경기도 가평군 북면 꽃넘이길 71-1,12405,01,영업/정상,숙박업(생활),,1,0,3,0,6
5,,2,무무스테이,여관업,,,,,194430.709082056,430246.788450816,2026-04-03 03:03:03,U,01,영업,,7,2026-04-02 13:38:09,1988-11-24,690.00,435-838,경기도 군포시 산본동 49-14,N,,4020000-201-1988-00003,4020000,경기도 군포시 고산로 729 (산본동),15801,01,영업/정상,여관업,,1,0,5,0,17
4,임대,1,탑 호텔,여관업,,,,,209548.442403213,421703.852437168,2026-04-03 03:03:03,U,01,영업,,0,2026-04-02 11:29:29,1991-02-09,771.15,446-912,경기도 용인시 기흥구 마북동 479-1,N,,4050000-201-1991-10005,4050000,경기도 용인시 기흥구 용구대로 2363 (마북동),16921,01,영업/정상,여관업,031-284-5001,4,0,0,0,28
0,자가,0,코지 스테이,숙박업(생활),,,,,225567.57141156,471257.530281464,2026-04-03 03:03:03,U,01,영업,0,0,2026-04-02 14:50:44,2018-12-10,975.35,472-851,경기도 남양주시 수동면 내방리 112-1 외2필지,N,0,3990000-214-2018-00004,3990000,"경기도 남양주시 수동면 비룡로1270번길 110-11, 가,나,다동",12026,01,영업/정상,숙박업(생활),031-594-6659,1,1,3,1,11
5,,0,썬 모텔,여관업,,,,,207640.222517963,387684.780674801,2026-04-03 03:03:03,U,01,영업,,7,2026-04-02 09:34:22,1997-06-10,892.02,450-827,경기도 평택시 평택동 185-264,N,,3910000-201-1997-00003,3910000,경기도 평택시 평택로39번길 14 (평택동),17917,01,영업/정상,여관업,031-655-1126,2,0,5,0,18
7,자가,1,오산제이호텔,숙박업 기타,,,,,206342.239757384,404861.613674597,2026-04-03 03:03:03,U,01,영업,,0,2026-04-02 15:21:28,2004-07-05,"2,539.24",447-804,경기도 오산시 원동 769-5,N,,4000000-201-2004-00007,4000000,경기도 오산시 오산로212번길 34 (원동),18141,01,영업/정상,숙박업 기타,031-378-7474,1,0,7,0,45
