"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","축산업무구분명","축산물가공업구분명","축산일련번호","권리주체일련번호","총직원수",
"39","사료제조업","02_04_05_P","5530000","553000003420160008","2016-08-09","","01","영업/정상","0000","정상","","","","","031-227-0136","0","","경기도 화성시 병점구 안녕동  178-212","경기도 화성시 병점구 안녕남로 74-5 (안녕동)","18363","(주)라이코스펫","2026-02-03 17:52:11","U","2026-02-06 02:40:00","수입","199182.465185482","410568.151386883","사료제조업","수입","0","L00","0",
"40","사료제조업","02_04_05_P","6430000","643000050220210092","2021-11-03","","01","영업/정상","0000","정상","","","","","","0","","충청북도 충주시 호암동  220번지 4호 1층,3호","충청북도 충주시 원호암4길 20, 1층 3호 (호암동)","27483","마리스","2026-02-03 15:15:50","U","2026-02-06 02:40:00","사료제조업(단미)","273696.789660905","387522.123227101","사료제조업","","0","000","0",
"41","사료제조업","02_04_05_P","3930000","393000003420180003","2018-08-23","","01","영업/정상","0000","정상","","","","","","0","","경기도 안산시 단원구 초지동 742-2 키즈타워2","경기도 안산시 단원구 원포공원1로 64, 키즈타워2 (초지동)","15455","더펫플레이스","2026-02-04 17:31:16","U","2026-02-06 02:40:00","단미","183165.555491372","422378.87289029","사료제조업","단미","0","000","0",
"42","사료제조업","02_04_05_P","6470000","647000050220210060","2021-07-30","","03","폐업","0002","폐업","2026-02-04","","","","","","","경상북도 구미시 형곡동  184번지 5호 1층호","경상북도 구미시 형곡로39길 6-14, 1층(형곡동)","","몽냥이럽","2026-02-04 10:28:24","U","2026-02-06 02:40:00","사료제조업(단미)","320688.118252445","290690.713598378","사료제조업","","0","000","0",
"43","사료제조업","02_04_05_P","4090000","409000003420210011","2021-07-28","","01","영업/정상","0000","정상","","","","","","0","","경기도 김포시 풍무동 341-7","경기도 김포시 유현1로 181-4(풍무동)","10113","(주)준펫코리아","2026-02-03 11:20:48","U","2026-02-06 02:40:00","수입","176750.761479665","455991.701575967","사료제조업","수입","0","L00","0",
"44","사료제조업","02_04_05_P","6430000","643000050220250037","2025-05-29","","01","영업/정상","0000","정상","","","","","","0","","충청북도 충주시 직동  420번지 3호","충청북도 충주시 고든골길 62-1 (직동)","","병풀채움","2026-02-03 15:16:25","U","2026-02-06 02:40:00","사료제조업(단미)","285159.863705671","382942.315409222","사료제조업","","0","000","0",
"45","사료제조업","02_04_05_P","3940000","394000003420250009","2025-06-19","","03","폐업","0002","폐업","2026-01-29","","","","","0","","경기도 고양시 일산동구 정발산동 1275-7","경기도 고양시 일산동구 산두로145번길 43-2, 1층 (정발산동)","10406","우디랜드","2026-02-03 11:09:00","U","2026-02-06 02:40:00","단미","180876.821012053","463013.425876839","사료제조업","단미","0","000","0",
"46","사료제조업","02_04_05_P","6290000","629000050220190017","2019-12-16","","01","영업/정상","0000","정상","","","","","0613337913","","","광주광역시 광산구 하산동  103번지 0호","광주광역시 광산구 동곡로185번길 50-3(하산동)","","태수아쿠아","2026-02-03 09:33:54","U","2026-02-06 02:40:00","사료제조업(수입)","179011.044535199","177816.863457812","사료제조업","","0","000","0",
"47","사료제조업","02_04_05_P","6430000","643000050220200090","2020-12-15","","01","영업/정상","0000","정상","","","","","","0","","충청북도 충주시 호암동  220번지 4호 1층,3호","충청북도 충주시 원호암4길 20, 1층 3호 (호암동)","27483","마리스","2026-02-03 15:16:09","U","2026-02-06 02:40:00","사료제조업(단미)","273696.789660905","387522.123227101","사료제조업","","0","000","0",
"48","사료제조업","02_04_05_P","6500000","650000050220200012","2020-06-01","","01","영업/정상","0000","정상","","","","","","","","제주특별자치도 제주시 노형동  1063번지 1호","제주특별자치도 제주시 정존15길 33, 3층 (노형동)","","제주에말하다 제이엔에스","2026-02-04 15:01:47","U","2026-02-06 02:40:00","사료제조업(단미)","151274.578967881","-862.528383538869","사료제조업","","0","000","0",
"49","사료제조업","02_04_05_P","4800000","480000003420230003","2023-10-13","","03","폐업","0002","폐업","2026-02-03","","","","","0","","전라남도 목포시 연산동 1944 목포용해2지구모아엘가 에듀파크 상가동 102호","전라남도 목포시 연산백련로1번길 69, 102호 (연산동, 목포용해2지구모아엘가 에듀파크)","58763","멍데이","2026-02-03 15:37:39","U","2026-02-06 02:40:00","단미","143955.814674852","146613.695618022","사료제조업","단미","0","000","0",
"50","사료제조업","02_04_05_P","3940000","394000003420240026","2024-11-19","","03","폐업","0002","폐업","2026-01-27","","","","","0","","경기도 고양시 일산동구 장항동 869 엠시티타워&amp;엠시티오피스텔 1190호","경기도 고양시 일산동구 백마로 195, 엠시티타워&amp;엠시티오피스텔 1층 1190호 (장항동)","10403","리포포","2026-02-03 11:10:37","U","2026-02-06 02:40:00","단미","179708.826286267","461404.803949418","사료제조업","단미","0","000","0",
"51","사료제조업","02_04_05_P","3740000","374000003420240020","2024-12-11","","01","영업/정상","0000","정상","","","","","","0","","경기도 수원시 영통구 이의동 1248-3","경기도 수원시 영통구 대학4로 17, 618-2호 (이의동)","16226","씨웨스트(주)","2026-02-04 19:39:54","U","2026-02-06 02:40:00","수입","204053.159882023","422057.64974689","사료제조업","수입","0","000","0",
"52","사료제조업","02_04_05_P","6440000","644000050220260020","2026-02-05","","01","영업/정상","0000","정상","","","","","0419567207","","","충청남도 서천군 장항읍 원수리 450번지 15호 남전물산","충청남도 서천군 장항읍 장항공단길 71, 남전물산","33677","주식회사 남전물산","2026-02-05 10:53:34","I","2026-02-07 00:20:02","사료제조업(수입)","174487.409802631","278924.176873414","사료제조업","","0","000","0",
"53","사료제조업","02_04_05_P","6440000","644000050220260021","2026-02-05","","01","영업/정상","0000","정상","","","","","","","","충청남도 아산시 실옥동  345번지 127호","충청남도 아산시 실옥로 174 (실옥동)","31501","(주)경보제약","2026-02-05 14:53:30","I","2026-02-07 00:20:02","사료제조업(수입)","198347.641465429","366050.624958744","사료제조업","","0","000","0",
"54","사료제조업","02_04_05_P","6260000","626000050220020001","2002-05-24","","01","영업/정상","0000","정상","","","","","0516061930","0","","부산광역시 남구 문현동  1104번지 4호 외4필지","부산광역시 남구 우암로 337 (문현동,외4필지)","","(주)농협사료 부산바이오","2026-02-05 09:32:29","U","2026-02-07 02:40:00","사료제조업(배합)","388298.58931617","183380.156210665","사료제조업","","0","000","0",
"55","사료제조업","02_04_05_P","6440000","644000050220150064","2015-12-16","","01","영업/정상","0000","정상","","","","","0419404762","0","","충청남도 청양군 청양읍 정좌리 455번지 0호 농업기술센터","충청남도 청양군 청양읍 구봉로 1026-84, 농업기술센터","33305","청양군농업기술센터","2026-02-05 14:15:30","U","2026-02-07 02:40:00","사료제조업(보조)","180143.99454336","324727.261294491","사료제조업","","0","000","0",
"56","사료제조업","02_04_05_P","6440000","644000050219890001","1989-04-01","","01","영업/정상","0000","정상","","","","","07074952311","0","","195번지","충청남도 천안시 서북구 성거읍 봉주로 170","","(주)이지팜스","2026-02-05 14:52:51","U","2026-02-07 02:40:00","사료제조업(배합)","214612.956615782","375115.291676428","사료제조업","","0","000","0",
"57","사료제조업","02_04_05_P","6500000","650000050220180012","2018-06-01","","01","영업/정상","0000","정상","","","","","","0","","제주특별자치도 서귀포시 성산읍 성산리 392번지 0호 제주성산리치유클래시아 88호","제주특별자치도 서귀포시 성산읍 성산등용로17번길 55, 88호(제주 성산 리치유 클래시아)","","제주개과점","2026-02-05 10:42:31","U","2026-02-07 02:40:00","사료제조업(단미)","193384.598580155","-3986.97818677743","사료제조업","","0","000","0",
"58","사료제조업","02_04_05_P","6500000","650000050220180013","2018-06-01","","01","영업/정상","0000","정상","","","","","","0","","제주특별자치도 서귀포시 성산읍 성산리 392번지 0호 제주성산리치유클래시아 88호","제주특별자치도 서귀포시 성산읍 성산등용로17번길 55, 88호(제주 성산 리치유 클래시아)","","제주개과점","2026-02-05 10:43:01","U","2026-02-07 02:40:00","사료제조업(단미)","193384.598580155","-3986.97818677743","사료제조업","","0","000","0",
"59","사료제조업","02_04_05_P","6500000","650000050220210031","2021-12-21","","03","폐업","0002","폐업","2026-02-05","","","","","","","제주특별자치도 제주시 노형동  2924번지 1호","제주특별자치도 제주시 월광로 34(노형동)","","펫츠베이 제주노형점","2026-02-05 17:26:20","U","2026-02-07 02:40:00","사료제조업(단미)","150204.050706382","-1221.26865725921","사료제조업","","0","000","0",
"60","사료제조업","02_04_05_P","6500000","650000050220210032","2021-12-21","","03","폐업","0002","폐업","2026-02-05","","","","0647131515","","","제주특별자치도 제주시 노형동  2924번지 1호","제주특별자치도 제주시 월광로 34(노형동)","","펫츠베이 제주노형점","2026-02-05 17:26:30","U","2026-02-07 02:40:00","사료제조업(단미)","150204.050706382","-1221.26865725921","사료제조업","","0","000","0",
"61","사료제조업","02_04_05_P","5530000","553000003420230029","2023-10-25","","01","영업/정상","0000","정상","","","","","","0","","경기도 화성시 만세구 송산면 마산리 393-17 2~3동","경기도 화성시 만세구 송산면 송산포도로 665-3, 2~3동","18545","(주)피드원","2026-02-05 17:27:27","U","2026-02-07 02:40:00","단미","171823.750444416","414665.4028944","사료제조업","단미","0","L00","0",
"62","사료제조업","02_04_05_P","6500000","650000050220210022","2021-09-13","","03","폐업","0002","폐업","2026-02-05","","","","","0","","제주특별자치도 제주시 노형동  742번지 6호","제주특별자치도 제주시 정원로 43-1, 1층 (노형동)","","몽냥몽냥","2026-02-05 17:26:09","U","2026-02-07 02:40:00","사료제조업(단미)","151394.643899553","-1917.36249761958","사료제조업","","0","000","0",
"63","사료제조업","02_04_05_P","3940000","394000003420220036","2022-11-17","","01","영업/정상","0000","정상","","","","","031-932-8038","0","","경기도 고양시 일산동구 장항동 771-1 우림로데오스위트 1207호","경기도 고양시 일산동구 중앙로1275번길 38-10, 우림로데오스위트 1207호 (장항동)","10401","(주)굿팜","2026-02-05 15:18:30","U","2026-02-07 02:40:00","수입","179718.471062692","461975.053805917","사료제조업","수입","0","L00","0",
"64","사료제조업","02_04_05_P","4090000","409000003420210006","2021-05-31","","01","영업/정상","0000","정상","","","","","","0","","경기도 김포시 통진읍 고정리 29","경기도 김포시 통진읍 고정1로82번길 30-39","10009","주식회사 올데이올가닉","2026-02-05 13:33:26","U","2026-02-07 02:40:00","단미","164673.940418789","468595.114866949","사료제조업","단미","0","L00","0",
"65","사료제조업","02_04_05_P","5590000","559000003420150007","2015-08-28","","02","휴업","0001","휴업","","2026-01-30","2027-01-29","","031-876-8550","0","","경기도 양주시 백석읍 연곡리 150-13","경기도 양주시 백석읍 월암로 184","11502","율석휘드","2026-02-03 15:53:18","U","2026-02-07 02:40:00","단미","196168.047148015","478646.837258971","사료제조업","단미","0","L00","0",
"66","사료제조업","02_04_05_P","6260000","626000050220220032","2022-06-24","","03","폐업","0002","폐업","2026-02-05","","","","0513220522","","","부산광역시 사상구 주례동  837번지 4호","부산광역시 사상구 사상로38번길 3, 1층(주례동)","","럭투밋(Lucky to meet U)","2026-02-05 17:01:55","U","2026-02-07 02:40:00","사료제조업(단미)","381823.797336064","185520.046930283","사료제조업","","0","000","0",
"67","사료제조업","02_04_05_P","6110000","611000050220260005","2026-02-06","","01","영업/정상","0000","정상","","","","","0263391800","","","서울특별시 강남구 삼성동  170번지 7호 SOLIDCORPORATION","서울특별시 강남구 테헤란로107길 6, SOLIDCORPORATION 2층 (삼성동)","06173","주식회사 핏펫(Fitpet)","2026-02-06 16:38:25","I","2026-02-08 00:20:01","사료제조업(배합)","205732.722545794","445340.688938637","사료제조업","","0","000","0",
"68","사료제조업","02_04_05_P","3060000","306000003420190001","2019-09-25","","01","영업/정상","0000","정상","","","","","","0","","서울특별시 중랑구 상봉동 202-1","서울특별시 중랑구 상봉중앙로1길 12 (상봉동)","02091","엉아네","2026-02-06 13:57:28","U","2026-02-08 02:40:00","단미","207651.411967557","455258.02607452","사료제조업","단미","0","000","0",
"69","사료제조업","02_04_05_P","6480000","648000050220240023","2024-07-05","","01","영업/정상","0000","정상","","","","","","","","경상남도 함양군 수동면 우명리 82번지 1호","경상남도 함양군 수동면 산업단지길 184","50017","㈜유원","2026-02-06 16:05:24","U","2026-02-08 02:40:00","사료제조업(수입)","","","사료제조업","","0","000","0",
"70","사료제조업","02_04_05_P","3820000","382000003420230010","2023-10-10","","01","영업/정상","0000","정상","","","","","","0","","경기도 의정부시 의정부동 207-1 창성빌딩 101호","경기도 의정부시 호국로 1276, 창성빌딩 101호 (의정부동)","11691","멍개식당","2026-02-06 15:10:23","U","2026-02-08 02:40:00","단미","203968.266788079","471203.548643704","사료제조업","단미","0","000","0",
